Year-Month,ZIP CODE,Median Sales
2019-03,10002.0,1258993.0
2019-03,10003.0,1435000.0
2019-03,10004.0,1025005.0
2019-03,10005.0,1495000.0
2019-03,10006.0,534517.5
2019-03,10007.0,3487506.0
2019-03,10009.0,1077500.0
2019-03,10010.0,1277182.0
2019-03,10011.0,1505000.0
2019-03,10012.0,2800000.0
2019-03,10013.0,3350000.0
2019-03,10014.0,1203387.5
2019-03,10016.0,1431250.0
2019-03,10017.0,585000.0
2019-03,10018.0,5203258.0
2019-03,10019.0,1200000.0
2019-03,10021.0,1042500.0
2019-03,10022.0,947500.0
2019-03,10023.0,922500.0
2019-03,10024.0,1620357.0
2019-03,10025.0,860338.0
2019-03,10026.0,860000.0
2019-03,10027.0,999999.0
2019-03,10028.0,1150000.0
2019-03,10029.0,690500.0
2019-03,10030.0,530000.0
2019-03,10031.0,1200134.0
2019-03,10032.0,730000.0
2019-03,10033.0,641373.0
2019-03,10034.0,360000.0
2019-03,10035.0,559000.0
2019-03,10036.0,1237500.0
2019-03,10037.0,950000.0
2019-03,10038.0,1172500.0
2019-03,10039.0,725000.0
2019-03,10040.0,420000.0
2019-03,10044.0,1237500.0
2019-03,10065.0,1830000.0
2019-03,10069.0,1750000.0
2019-03,10075.0,1075000.0
2019-03,10128.0,1325000.0
2019-03,10280.0,496860.0
2019-03,10282.0,3277000.0
2019-03,10301.0,585000.0
2019-03,10302.0,385000.0
2019-03,10303.0,378750.0
2019-03,10304.0,465000.0
2019-03,10305.0,495000.0
2019-03,10306.0,505292.5
2019-03,10307.0,566250.0
2019-03,10308.0,550000.0
2019-03,10309.0,633750.0
2019-03,10310.0,359660.0
2019-03,10312.0,570000.0
2019-03,10314.0,477500.0
2019-03,10451.0,298296.0
2019-03,10452.0,260000.0
2019-03,10453.0,682500.0
2019-03,10454.0,837500.0
2019-03,10455.0,401772.5
2019-03,10456.0,459000.0
2019-03,10457.0,500000.0
2019-03,10458.0,500000.0
2019-03,10459.0,390000.0
2019-03,10460.0,600000.0
2019-03,10461.0,580000.0
2019-03,10462.0,175000.0
2019-03,10463.0,325000.0
2019-03,10464.0,335000.0
2019-03,10465.0,465500.0
2019-03,10466.0,425000.0
2019-03,10467.0,347500.0
2019-03,10468.0,166000.0
2019-03,10469.0,510000.0
2019-03,10470.0,297500.0
2019-03,10471.0,232913.5
2019-03,10472.0,680000.0
2019-03,10473.0,427000.0
2019-03,10474.0,710000.0
2019-03,11001.0,650000.0
2019-03,11004.0,469950.0
2019-03,11005.0,410000.0
2019-03,11040.0,860000.0
2019-03,11101.0,1375000.0
2019-03,11102.0,639897.0
2019-03,11103.0,1047500.0
2019-03,11104.0,518999.5
2019-03,11105.0,954500.0
2019-03,11106.0,1095000.0
2019-03,11109.0,530000.0
2019-03,11201.0,1075000.0
2019-03,11203.0,675343.0
2019-03,11204.0,896060.0
2019-03,11205.0,895948.5
2019-03,11206.0,1350000.0
2019-03,11207.0,485000.0
2019-03,11208.0,592500.0
2019-03,11209.0,753505.5
2019-03,11210.0,809500.0
2019-03,11211.0,960000.0
2019-03,11212.0,610250.0
2019-03,11213.0,350000.0
2019-03,11214.0,630000.0
2019-03,11215.0,1171703.0
2019-03,11216.0,1045000.0
2019-03,11217.0,1352922.0
2019-03,11218.0,825000.0
2019-03,11219.0,780000.0
2019-03,11220.0,1265000.0
2019-03,11221.0,1275000.0
2019-03,11222.0,1395003.0
2019-03,11223.0,990000.0
2019-03,11224.0,483750.0
2019-03,11225.0,1040000.0
2019-03,11226.0,614260.5
2019-03,11228.0,950000.0
2019-03,11229.0,690000.0
2019-03,11230.0,546546.0
2019-03,11231.0,1900000.0
2019-03,11232.0,612500.0
2019-03,11233.0,720000.0
2019-03,11234.0,600000.0
2019-03,11235.0,319740.0
2019-03,11236.0,530000.0
2019-03,11237.0,1332500.0
2019-03,11238.0,1080000.0
2019-03,11249.0,1397197.0
2019-03,11354.0,521256.0
2019-03,11355.0,510000.0
2019-03,11356.0,755000.0
2019-03,11357.0,645000.0
2019-03,11358.0,851500.0
2019-03,11360.0,439000.0
2019-03,11361.0,665000.0
2019-03,11362.0,360000.0
2019-03,11363.0,892500.0
2019-03,11364.0,725000.0
2019-03,11365.0,592747.0
2019-03,11366.0,740000.0
2019-03,11367.0,250000.0
2019-03,11368.0,750000.0
2019-03,11369.0,735000.0
2019-03,11370.0,870000.0
2019-03,11372.0,418335.0
2019-03,11373.0,491496.0
2019-03,11374.0,369815.5
2019-03,11375.0,417500.0
2019-03,11377.0,532500.0
2019-03,11378.0,829000.0
2019-03,11379.0,732500.0
2019-03,11385.0,860000.0
2019-03,11411.0,381578.0
2019-03,11412.0,412600.0
2019-03,11413.0,505000.0
2019-03,11414.0,400000.0
2019-03,11415.0,335000.0
2019-03,11416.0,566250.0
2019-03,11417.0,673500.0
2019-03,11418.0,600000.0
2019-03,11419.0,670000.0
2019-03,11420.0,525000.0
2019-03,11421.0,677500.0
2019-03,11422.0,565000.0
2019-03,11423.0,701083.0
2019-03,11426.0,677500.0
2019-03,11427.0,451410.5
2019-03,11428.0,572500.0
2019-03,11429.0,479000.0
2019-03,11432.0,762500.0
2019-03,11433.0,446000.0
2019-03,11434.0,435000.0
2019-03,11435.0,465000.0
2019-03,11436.0,498000.0
2019-03,11691.0,515799.5
2019-03,11692.0,367900.0
2019-03,11693.0,455286.0
2019-03,11694.0,597444.0
2019-04,10001.0,2771844.5
2019-04,10002.0,1266630.0
2019-04,10003.0,1900000.0
2019-04,10004.0,2600000.0
2019-04,10005.0,1145000.0
2019-04,10006.0,653705.0
2019-04,10007.0,3340000.0
2019-04,10009.0,560000.0
2019-04,10010.0,1486645.0
2019-04,10011.0,1550000.0
2019-04,10012.0,1600000.0
2019-04,10013.0,2625000.0
2019-04,10014.0,1642500.0
2019-04,10016.0,1040000.0
2019-04,10017.0,685000.0
2019-04,10018.0,890000.0
2019-04,10019.0,1787500.0
2019-04,10021.0,1112355.0
2019-04,10022.0,1062500.0
2019-04,10023.0,860000.0
2019-04,10024.0,1800600.5
2019-04,10025.0,1437500.0
2019-04,10026.0,1400000.0
2019-04,10027.0,473500.0
2019-04,10028.0,1325000.0
2019-04,10029.0,385000.0
2019-04,10030.0,845000.0
2019-04,10031.0,481735.5
2019-04,10032.0,675000.0
2019-04,10033.0,974822.0
2019-04,10034.0,582500.0
2019-04,10035.0,792500.0
2019-04,10036.0,735000.0
2019-04,10037.0,595000.0
2019-04,10038.0,785000.0
2019-04,10039.0,800000.0
2019-04,10040.0,555000.0
2019-04,10044.0,998000.0
2019-04,10065.0,1350000.0
2019-04,10069.0,1055000.0
2019-04,10075.0,1136367.0
2019-04,10128.0,1430000.0
2019-04,10280.0,960000.0
2019-04,10282.0,4800000.0
2019-04,10301.0,365000.0
2019-04,10302.0,345000.0
2019-04,10303.0,300000.0
2019-04,10304.0,450000.0
2019-04,10305.0,509000.0
2019-04,10306.0,493499.5
2019-04,10307.0,482000.0
2019-04,10308.0,525000.0
2019-04,10309.0,628198.0
2019-04,10310.0,576536.5
2019-04,10312.0,563021.0
2019-04,10314.0,537500.0
2019-04,10451.0,465000.0
2019-04,10452.0,697500.0
2019-04,10453.0,480000.0
2019-04,10454.0,1402500.0
2019-04,10455.0,2500000.0
2019-04,10456.0,800000.0
2019-04,10457.0,750000.0
2019-04,10458.0,807300.0
2019-04,10459.0,506520.0
2019-04,10460.0,675000.0
2019-04,10461.0,669500.0
2019-04,10462.0,225000.0
2019-04,10463.0,236250.0
2019-04,10464.0,542500.0
2019-04,10465.0,427500.0
2019-04,10466.0,490000.0
2019-04,10467.0,450000.0
2019-04,10468.0,260000.0
2019-04,10469.0,530000.0
2019-04,10470.0,615000.0
2019-04,10471.0,320000.0
2019-04,10472.0,547500.0
2019-04,10473.0,460000.0
2019-04,10474.0,1000000.0
2019-04,10475.0,620000.0
2019-04,11001.0,695000.0
2019-04,11004.0,450000.0
2019-04,11005.0,420570.5
2019-04,11040.0,228000.0
2019-04,11101.0,1262777.5
2019-04,11102.0,631000.0
2019-04,11103.0,1482000.0
2019-04,11104.0,405000.0
2019-04,11105.0,1362500.0
2019-04,11106.0,557290.5
2019-04,11109.0,560000.0
2019-04,11201.0,1045000.0
2019-04,11203.0,538500.0
2019-04,11204.0,1031000.0
2019-04,11205.0,963760.0
2019-04,11206.0,726317.5
2019-04,11207.0,465000.0
2019-04,11208.0,542500.0
2019-04,11209.0,565000.0
2019-04,11210.0,805000.0
2019-04,11211.0,1175000.0
2019-04,11212.0,530497.0
2019-04,11213.0,960000.0
2019-04,11214.0,784210.5
2019-04,11215.0,29620207.0
2019-04,11216.0,1352502.0
2019-04,11217.0,1340400.0
2019-04,11218.0,842500.0
2019-04,11219.0,963486.5
2019-04,11220.0,834965.0
2019-04,11221.0,891000.0
2019-04,11222.0,1272813.0
2019-04,11223.0,812500.0
2019-04,11224.0,449000.0
2019-04,11225.0,500000.0
2019-04,11226.0,739000.0
2019-04,11228.0,1045000.0
2019-04,11229.0,710000.0
2019-04,11230.0,684000.0
2019-04,11231.0,1635000.0
2019-04,11232.0,1039500.0
2019-04,11233.0,820000.0
2019-04,11234.0,535000.0
2019-04,11235.0,353359.0
2019-04,11236.0,527500.0
2019-04,11237.0,1122000.0
2019-04,11238.0,1165000.0
2019-04,11239.0,21.0
2019-04,11249.0,1048595.5
2019-04,11354.0,400530.0
2019-04,11355.0,438000.0
2019-04,11356.0,835000.0
2019-04,11357.0,625000.0
2019-04,11358.0,870000.0
2019-04,11360.0,475000.0
2019-04,11361.0,555824.5
2019-04,11362.0,830000.0
2019-04,11363.0,800000.0
2019-04,11364.0,465000.0
2019-04,11365.0,529490.0
2019-04,11366.0,840000.0
2019-04,11367.0,250000.0
2019-04,11368.0,560038.0
2019-04,11369.0,725000.0
2019-04,11370.0,705000.0
2019-04,11372.0,410000.0
2019-04,11373.0,562000.0
2019-04,11374.0,428398.0
2019-04,11375.0,412000.0
2019-04,11377.0,550000.0
2019-04,11378.0,755000.0
2019-04,11379.0,750000.0
2019-04,11385.0,855000.0
2019-04,11411.0,527000.0
2019-04,11412.0,505000.0
2019-04,11413.0,457000.0
2019-04,11414.0,270000.0
2019-04,11415.0,309000.0
2019-04,11416.0,564999.5
2019-04,11417.0,610000.0
2019-04,11418.0,604000.0
2019-04,11419.0,685000.0
2019-04,11420.0,559019.0
2019-04,11421.0,580000.0
2019-04,11422.0,505000.0
2019-04,11423.0,660000.0
2019-04,11426.0,530000.0
2019-04,11427.0,218000.0
2019-04,11428.0,462500.0
2019-04,11429.0,508056.5
2019-04,11432.0,750000.0
2019-04,11433.0,444500.0
2019-04,11434.0,515000.0
2019-04,11435.0,259000.0
2019-04,11436.0,525000.0
2019-04,11691.0,33000000.0
2019-04,11692.0,360000.0
2019-04,11693.0,450000.0
2019-04,11694.0,550000.0
2019-04,11697.0,205000.0
2019-05,10001.0,4534063.0
2019-05,10002.0,1421664.0
2019-05,10003.0,2040903.0
2019-05,10004.0,10.0
2019-05,10005.0,1175000.0
2019-05,10006.0,830000.0
2019-05,10007.0,3966175.0
2019-05,10009.0,1007800.0
2019-05,10010.0,1750000.0
2019-05,10011.0,1095000.0
2019-05,10012.0,2200000.0
2019-05,10013.0,3879010.0
2019-05,10014.0,1260000.0
2019-05,10016.0,1092500.0
2019-05,10017.0,712450.0
2019-05,10018.0,4850000.0
2019-05,10019.0,1023250.0
2019-05,10021.0,917500.0
2019-05,10022.0,1135000.0
2019-05,10023.0,949000.0
2019-05,10024.0,1520000.0
2019-05,10025.0,1165000.0
2019-05,10026.0,792000.0
2019-05,10027.0,767500.0
2019-05,10028.0,1267500.0
2019-05,10029.0,1037500.0
2019-05,10030.0,2650000.0
2019-05,10031.0,474500.0
2019-05,10032.0,826282.0
2019-05,10033.0,649644.0
2019-05,10034.0,552500.0
2019-05,10035.0,1980000.0
2019-05,10036.0,1050000.0
2019-05,10037.0,317103.5
2019-05,10038.0,1410000.0
2019-05,10039.0,775000.0
2019-05,10040.0,569250.0
2019-05,10044.0,1380926.0
2019-05,10065.0,1635000.0
2019-05,10069.0,1670000.0
2019-05,10075.0,881250.0
2019-05,10128.0,1329343.0
2019-05,10280.0,735000.0
2019-05,10301.0,535000.0
2019-05,10302.0,467500.0
2019-05,10303.0,349950.0
2019-05,10304.0,560519.0
2019-05,10305.0,540000.0
2019-05,10306.0,547000.0
2019-05,10307.0,588145.0
2019-05,10308.0,623000.0
2019-05,10309.0,629000.0
2019-05,10310.0,492500.0
2019-05,10312.0,580000.0
2019-05,10314.0,595000.0
2019-05,10451.0,403325.0
2019-05,10452.0,185000.0
2019-05,10453.0,625000.0
2019-05,10454.0,715000.0
2019-05,10455.0,700000.0
2019-05,10456.0,515000.0
2019-05,10457.0,625000.0
2019-05,10458.0,482500.0
2019-05,10459.0,340000.0
2019-05,10460.0,231500.0
2019-05,10461.0,650000.0
2019-05,10462.0,180000.0
2019-05,10463.0,315000.0
2019-05,10464.0,390000.0
2019-05,10465.0,545000.0
2019-05,10466.0,508000.0
2019-05,10467.0,505000.0
2019-05,10468.0,695000.0
2019-05,10469.0,532500.0
2019-05,10470.0,410000.0
2019-05,10471.0,359209.0
2019-05,10472.0,650000.0
2019-05,10473.0,415000.0
2019-05,10474.0,2305000.0
2019-05,10475.0,420000.0
2019-05,11001.0,300000.0
2019-05,11004.0,329000.0
2019-05,11005.0,350814.0
2019-05,11040.0,493300.0
2019-05,11101.0,905000.0
2019-05,11102.0,765000.0
2019-05,11103.0,1140000.0
2019-05,11104.0,537500.0
2019-05,11105.0,1137500.0
2019-05,11106.0,720000.0
2019-05,11109.0,612500.0
2019-05,11201.0,940000.0
2019-05,11203.0,590585.0
2019-05,11204.0,763688.0
2019-05,11205.0,812500.0
2019-05,11206.0,1300000.0
2019-05,11207.0,701882.0
2019-05,11208.0,717000.0
2019-05,11209.0,459000.0
2019-05,11210.0,625239.5
2019-05,11211.0,1115000.0
2019-05,11212.0,375000.0
2019-05,11213.0,717500.0
2019-05,11214.0,675000.0
2019-05,11215.0,1191250.0
2019-05,11216.0,1300000.0
2019-05,11217.0,1527500.0
2019-05,11218.0,999000.0
2019-05,11219.0,1125000.0
2019-05,11220.0,927165.0
2019-05,11221.0,867500.0
2019-05,11222.0,1675021.0
2019-05,11223.0,947500.0
2019-05,11224.0,458750.0
2019-05,11225.0,1230000.0
2019-05,11226.0,757500.0
2019-05,11228.0,1245000.0
2019-05,11229.0,496000.0
2019-05,11230.0,674590.5
2019-05,11231.0,1440000.0
2019-05,11232.0,840000.0
2019-05,11233.0,880000.0
2019-05,11234.0,580000.0
2019-05,11235.0,687319.0
2019-05,11236.0,471664.0
2019-05,11237.0,1062500.0
2019-05,11238.0,1500000.0
2019-05,11239.0,545000.0
2019-05,11249.0,1480811.0
2019-05,11354.0,386773.0
2019-05,11355.0,661440.5
2019-05,11356.0,770000.0
2019-05,11357.0,897500.0
2019-05,11358.0,930000.0
2019-05,11360.0,540000.0
2019-05,11361.0,725000.0
2019-05,11362.0,495000.0
2019-05,11363.0,867000.0
2019-05,11364.0,324000.0
2019-05,11365.0,747500.0
2019-05,11366.0,907500.0
2019-05,11367.0,318000.0
2019-05,11368.0,940000.0
2019-05,11369.0,683225.5
2019-05,11370.0,762500.0
2019-05,11372.0,450000.0
2019-05,11373.0,525000.0
2019-05,11374.0,339500.0
2019-05,11375.0,380000.0
2019-05,11377.0,830000.0
2019-05,11378.0,806500.0
2019-05,11379.0,759500.0
2019-05,11385.0,735000.0
2019-05,11411.0,430000.0
2019-05,11412.0,480000.0
2019-05,11413.0,474475.0
2019-05,11414.0,290000.0
2019-05,11415.0,282000.0
2019-05,11416.0,733016.0
2019-05,11417.0,653500.0
2019-05,11418.0,493770.5
2019-05,11419.0,558250.0
2019-05,11420.0,510000.0
2019-05,11421.0,640000.0
2019-05,11422.0,565000.0
2019-05,11423.0,610000.0
2019-05,11426.0,627500.0
2019-05,11427.0,578000.0
2019-05,11428.0,595000.0
2019-05,11429.0,515000.0
2019-05,11430.0,902000.0
2019-05,11432.0,440000.0
2019-05,11433.0,482500.0
2019-05,11434.0,507000.0
2019-05,11435.0,539800.0
2019-05,11436.0,450000.0
2019-05,11691.0,520000.0
2019-05,11692.0,411500.0
2019-05,11693.0,260000.0
2019-05,11694.0,512000.0
2019-06,10001.0,3800000.0
2019-06,10002.0,1495515.5
2019-06,10003.0,2600000.0
2019-06,10004.0,1650000.0
2019-06,10005.0,1367500.0
2019-06,10006.0,306500.0
2019-06,10007.0,5666375.0
2019-06,10009.0,592000.0
2019-06,10010.0,2515000.0
2019-06,10011.0,1755000.0
2019-06,10012.0,3922000.0
2019-06,10013.0,4125000.0
2019-06,10014.0,2175000.0
2019-06,10016.0,1250000.0
2019-06,10017.0,647000.0
2019-06,10018.0,3100000.0
2019-06,10019.0,1100000.0
2019-06,10021.0,2200000.0
2019-06,10022.0,2100000.0
2019-06,10023.0,1737500.0
2019-06,10024.0,2295000.0
2019-06,10025.0,800000.0
2019-06,10026.0,276948.0
2019-06,10027.0,729000.0
2019-06,10028.0,2500000.0
2019-06,10029.0,1055000.0
2019-06,10030.0,9631964.0
2019-06,10031.0,804500.0
2019-06,10032.0,550000.0
2019-06,10033.0,515000.0
2019-06,10034.0,359900.0
2019-06,10035.0,749000.0
2019-06,10036.0,852000.0
2019-06,10037.0,311500.0
2019-06,10038.0,920000.0
2019-06,10039.0,9631964.0
2019-06,10040.0,450000.0
2019-06,10044.0,1310000.0
2019-06,10065.0,2520169.0
2019-06,10069.0,2195000.0
2019-06,10075.0,1600000.0
2019-06,10128.0,2300000.0
2019-06,10280.0,960000.0
2019-06,10282.0,1225000.0
2019-06,10301.0,565000.0
2019-06,10302.0,499999.0
2019-06,10303.0,341000.0
2019-06,10304.0,440000.0
2019-06,10305.0,525000.0
2019-06,10306.0,549855.0
2019-06,10307.0,575243.5
2019-06,10308.0,557000.0
2019-06,10309.0,555000.0
2019-06,10310.0,491500.0
2019-06,10312.0,595000.0
2019-06,10314.0,515000.0
2019-06,10451.0,507000.0
2019-06,10452.0,5617500.0
2019-06,10453.0,590000.0
2019-06,10454.0,225000.5
2019-06,10455.0,912500.0
2019-06,10456.0,310000.0
2019-06,10457.0,530000.0
2019-06,10458.0,515642.0
2019-06,10459.0,500000.0
2019-06,10460.0,585000.0
2019-06,10461.0,675000.0
2019-06,10462.0,259355.0
2019-06,10463.0,315000.0
2019-06,10464.0,504972.0
2019-06,10465.0,560000.0
2019-06,10466.0,465000.0
2019-06,10467.0,495000.0
2019-06,10468.0,525262.5
2019-06,10469.0,450000.0
2019-06,10470.0,530000.0
2019-06,10471.0,261000.0
2019-06,10472.0,450000.0
2019-06,10473.0,455000.0
2019-06,10474.0,36562500.0
2019-06,10475.0,550000.0
2019-06,11001.0,767500.0
2019-06,11004.0,573000.0
2019-06,11005.0,290000.0
2019-06,11040.0,614000.0
2019-06,11101.0,1100000.0
2019-06,11102.0,875000.0
2019-06,11103.0,1560000.0
2019-06,11104.0,464194.0
2019-06,11105.0,943500.0
2019-06,11106.0,1132500.0
2019-06,11109.0,530000.0
2019-06,11201.0,2200000.0
2019-06,11203.0,655000.0
2019-06,11204.0,990000.0
2019-06,11205.0,862500.0
2019-06,11206.0,775000.0
2019-06,11207.0,627500.0
2019-06,11208.0,575000.0
2019-06,11209.0,545000.0
2019-06,11210.0,830000.0
2019-06,11211.0,1218480.0
2019-06,11212.0,11400993.0
2019-06,11213.0,950000.0
2019-06,11214.0,797844.0
2019-06,11215.0,1500000.0
2019-06,11216.0,884500.0
2019-06,11217.0,1125000.0
2019-06,11218.0,1037500.0
2019-06,11219.0,1500000.0
2019-06,11220.0,992500.0
2019-06,11221.0,1246041.0
2019-06,11222.0,1295000.0
2019-06,11223.0,812500.0
2019-06,11224.0,390000.0
2019-06,11225.0,1070000.0
2019-06,11226.0,794435.0
2019-06,11228.0,990000.0
2019-06,11229.0,700000.0
2019-06,11230.0,724344.0
2019-06,11231.0,2345987.5
2019-06,11232.0,995000.0
2019-06,11233.0,1015000.0
2019-06,11234.0,639831.5
2019-06,11235.0,540000.0
2019-06,11236.0,543500.0
2019-06,11237.0,960000.0
2019-06,11238.0,1072500.0
2019-06,11239.0,547180.0
2019-06,11249.0,1222000.0
2019-06,11354.0,821800.0
2019-06,11355.0,581500.0
2019-06,11356.0,750000.0
2019-06,11357.0,825000.0
2019-06,11358.0,967500.0
2019-06,11360.0,566000.0
2019-06,11361.0,700000.0
2019-06,11362.0,558000.0
2019-06,11363.0,480000.0
2019-06,11364.0,339500.0
2019-06,11365.0,834000.0
2019-06,11366.0,701250.0
2019-06,11367.0,475000.0
2019-06,11368.0,950000.0
2019-06,11369.0,637500.0
2019-06,11370.0,830000.0
2019-06,11372.0,495000.0
2019-06,11373.0,357500.0
2019-06,11374.0,385000.0
2019-06,11375.0,462500.0
2019-06,11377.0,600000.0
2019-06,11378.0,735000.0
2019-06,11379.0,749500.0
2019-06,11385.0,700000.0
2019-06,11411.0,555000.0
2019-06,11412.0,525000.0
2019-06,11413.0,485656.0
2019-06,11414.0,370500.0
2019-06,11415.0,319917.0
2019-06,11416.0,578500.0
2019-06,11417.0,598500.0
2019-06,11418.0,625000.0
2019-06,11419.0,627500.0
2019-06,11420.0,592500.0
2019-06,11421.0,640000.0
2019-06,11422.0,522500.0
2019-06,11423.0,499000.0
2019-06,11426.0,637500.0
2019-06,11427.0,640000.0
2019-06,11428.0,619000.0
2019-06,11429.0,428750.0
2019-06,11432.0,925000.0
2019-06,11433.0,412000.0
2019-06,11434.0,540000.0
2019-06,11435.0,455000.0
2019-06,11436.0,487500.0
2019-06,11691.0,417000.0
2019-06,11692.0,454065.0
2019-06,11693.0,262071.0
2019-06,11694.0,485000.0
